
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

     661     34.126       0.0000571        8   ->    48  
     662     34.129       0.0001392        9   ->    49  
     663     34.129       0.0221759        8   ->    49  
     664     34.158       0.0082895        9   ->    50  
     665     34.158       0.0084048        8   ->    50  
     666     34.422       0.2488615       10   ->    51  
     667     34.445       0.0000012        6   ->    46  
     668     34.450       0.0084603       22   ->    55  
     669     34.452       0.0085474       22   ->    56  
     670     34.472       0.2342574       11   ->    54  
     671     34.570       0.0474151        7   ->    48  
     672     34.573       0.0463191        7   ->    49  
     673     34.602       0.0007956        7   ->    50  
     674     35.084       0.0023842        5   ->    46  
     675     35.084       0.0023699        4   ->    46  
     676     35.134       0.2079024        9   ->    51  
     677     35.134       0.2079380        8   ->    51  
     678     35.167       0.3621669       10   ->    52  
     679     35.169       0.3623948       10   ->    53  
     680     35.206       0.0000575       21   ->    55  
     681     35.206       0.0016888       20   ->    55  
     682     35.208       0.0016832       21   ->    56  
     683     35.208       0.0000539       20   ->    56  
     684     35.312       0.1045456       19   ->    55  
     685     35.314       0.1045792       19   ->    56  
     686     35.389       0.1079291       18   ->    55  
     687     35.389       0.0360922       17   ->    55  
     688     35.391       0.0360768       18   ->    56  
     689     35.391       0.1078505       17   ->    56  
     690     35.578       0.0000071        7   ->    51  
     691     35.733       0.0391319        3   ->    46  
     692     35.879       0.4282573        9   ->    52  
     693     35.879       0.0018141        8   ->    52  
     694     35.881       0.0018621        9   ->    53  
     695     35.881       0.4286904        8   ->    53  
     696     36.017       0.0528632       16   ->    55  
     697     36.019       0.0529345       16   ->    56  
     698     36.079       0.0000228       10   ->    54  
     699     36.323       0.1451574        7   ->    52  
     700     36.325       0.1454853        7   ->    53  
     701     36.346       0.0000093       15   ->    55  
     702     36.346       0.0000001       14   ->    55  
     703     36.348       0.0000001       15   ->    56  
     704     36.348       0.0000093       14   ->    56  
     705     36.361       0.0000238        6   ->    47  
     706     36.622       0.0017398       13   ->    55  
     707     36.624       0.0017472       13   ->    56  
     708     36.791       0.3081960        9   ->    54  
     709     36.791       0.3081619        8   ->    54  
     710     36.856       0.2706395        6   ->    48  
     711     36.859       0.2741251        6   ->    49  
     712     36.888       0.4918587        6   ->    50  
     713     36.969       0.0053848       12   ->    55  
     714     36.972       0.0053985       12   ->    56  
     715     36.998       0.0280249       29   ->    57  
     716     36.998       0.0282849       28   ->    57  
     717     37.000       0.3118315        5   ->    47  
     718     37.000       0.3081948        4   ->    47  
     719     37.087       0.0000001        2   ->    46  
     720     37.192       0.0000001       27   ->    57  
     721     37.235       0.5449232        7   ->    54  
     722     37.250       0.0000001       26   ->    57  
     723     37.386       0.0068986       11   ->    55  
     724     37.388       0.0068458       11   ->    56  
     725     37.431       0.0186158       29   ->    58  
     726     37.431       0.0183559       28   ->    58  
     727     37.495       0.6532314        5   ->    48  
     728     37.495       0.0003940        4   ->    48  
     729     37.498       0.0055336        5   ->    49  
     730     37.498       0.6490148        4   ->    49  
     731     37.527       0.2961673        5   ->    50  
     732     37.527       0.3109891        4   ->    50  
     733     37.626       0.0000001       27   ->    58  
     734     37.649       0.4918924        3   ->    47  
     735     37.683       0.0000000       26   ->    58  
     736     37.696       0.5349003        1   ->    46  
     737     37.864       0.2203979        6   ->    51  
     738     37.927       0.0000038       25   ->    57  
     739     38.144       0.2322881        3   ->    48  
     740     38.147       0.2284665        3   ->    49  
     741     38.176       0.0040219        3   ->    50  
     742     38.252       0.1687005       24   ->    57  
     743     38.252       0.1667335       23   ->    57  
     744     38.361       0.2700926       25   ->    58  
     745     38.503       0.0175977        5   ->    51  
     746     38.503       0.0177125        4   ->    51  
     747     38.609       0.0048199        6   ->    52  
     748     38.610       0.3043063       22   ->    57  
     749     38.611       0.0047191        6   ->    53  
     750     38.686       0.1160031       24   ->    58  
     751     38.686       0.1181469       23   ->    58  
     752     38.993       0.0414922       10   ->    55  
     753     38.996       0.0412989       10   ->    56  
     754     39.003       0.0000037        2   ->    47  
     755     39.044       0.0000047       22   ->    58  
     756     39.152       0.0000044        3   ->    51  
     757     39.248       0.0817700        5   ->    52  
     758     39.248       0.0000973        4   ->    52  
     759     39.250       0.0000931        5   ->    53  
     760     39.250       0.0802453        4   ->    53  
     761     39.366       0.0000004       21   ->    57  
     762     39.366       0.0000004       20   ->    57  
     763     39.472       0.0000002       19   ->    57  
     764     39.499       0.0424481        2   ->    48  
     765     39.502       0.0424918        2   ->    49  
     766     39.521       0.0000008        6   ->    54  
     767     39.530       0.0875365        2   ->    50  
     768     39.549       0.0001394       18   ->    57  
     769     39.549       0.0001363       17   ->    57  
     770     39.611       0.1077394        1   ->    47  
     771     39.705       0.0005218        9   ->    55  
     772     39.706       0.0000018        8   ->    55  
     773     39.708       0.0000018        9   ->    56  
     774     39.708       0.0004998        8   ->    56  
     775     39.799       0.0000944       21   ->    58  
     776     39.800       0.0000936       20   ->    58  
     777     39.897       0.0066765        3   ->    52  
     778     39.899       0.0067956        3   ->    53  
     779     39.906       0.0079976       19   ->    58  
     780     39.983       0.0000266       18   ->    58  
     781     39.983       0.0000272       17   ->    58  
     782     40.107       0.0025906        1   ->    48  
     783     40.110       0.0024315        1   ->    49  
     784     40.138       0.0000379        1   ->    50  
     785     40.150       0.0164718        7   ->    55  
     786     40.152       0.0165902        7   ->    56  
     787     40.160       0.0083866        5   ->    54  
     788     40.161       0.0084378        4   ->    54  
     789     40.177       0.0320390       16   ->    57  
     790     40.506       0.0000597       15   ->    57  
     791     40.506       0.0000620       14   ->    57  
     792     40.506       0.9432876        2   ->    51  
     793     40.611       0.0000005       16   ->    58  
     794     40.782       0.0000001       13   ->    57  
     795     40.809       0.4122180        3   ->    54  
     796     40.939       0.0021439       15   ->    58  
     797     40.940       0.0021585       14   ->    58  
     798     41.114       0.0000146        1   ->    51  
     799     41.130       0.0178401       12   ->    57  
     800     41.216       0.0009113       13   ->    58  
     801     41.251       0.4071319        2   ->    52  
     802     41.253       0.4076987        2   ->    53  
     803     41.546       0.0000001       11   ->    57  
     804     41.563       0.0000003       12   ->    58  
     805     41.859       0.4672064        1   ->    52  
     806     41.861       0.4678918        1   ->    53  
     807     41.980       0.0002535       11   ->    58  
     808     42.164       0.0000289        2   ->    54  
     809     42.436       0.6662051        6   ->    55  
     810     42.438       0.6665413        6   ->    56  
     811     42.772       0.2219682        1   ->    54  
     812     43.075       1.1518712        5   ->    55  
     813     43.075       0.0007588        4   ->    55  
     814     43.077       0.0007590        5   ->    56  
     815     43.077       1.1515599        4   ->    56  
     816     43.153       0.7334006       10   ->    57  
     817     43.587       0.0000115       10   ->    58  
     818     43.724       0.6011228        3   ->    55  
     819     43.726       0.6017862        3   ->    56  
     820     43.866       0.4749572        9   ->    57  
     821     43.866       0.4688850        8   ->    57  
     822     44.299       0.3434983        9   ->    58  
     823     44.299       0.3499380        8   ->    58  
     824     44.310       0.0000192        7   ->    57  
     825     44.744       1.1013758        7   ->    58  
     826     45.078       0.0030215        2   ->    55  
     827     45.080       0.0031149        2   ->    56  
     828     45.686       0.0735878        1   ->    55  
     829     45.688       0.0732384        1   ->    56  
     830     46.596       0.0273278        6   ->    57  
     831     47.030       0.0000017        6   ->    58  
     832     47.235       0.0003342        5   ->    57  
     833     47.235       0.0003195        4   ->    57  
     834     47.669       0.0000771        5   ->    58  
     835     47.669       0.0000730        4   ->    58  
     836     47.884       0.0000017        3   ->    57  
     837     48.317       0.0762792        3   ->    58  
     838     49.238       0.0000737        2   ->    57  
     839     49.672       0.0000001        2   ->    58  
     840     49.846       0.0000006        1   ->    57  
     841     50.280       0.0194022        1   ->    58  

